467.39369395226174,202.77693064801065
704.380303750466,77.93978425839488
710.3511061301244,751.0525482771574
316.64956801270046,679.5903980643199
38.18146582179357,90.9124121556972
173.91361883629878,-54.69268786811328
696.7102352289355,87.48625826630281
-158.96208685702385,110.23645039176387
729.9366364101024,101.5887844705595
450.49663038457334,40.775367123029014
726.5531279646749,87.61967674785787
277.7736052977991,671.2971494749563
-223.298370909592,59.010119388053155
455.8586006799773,139.02881226569588
295.56341116902746,679.059828358176
724.1743076612424,761.0328071855483
460.4207491117322,213.38881537169172
-8.130373638686983,190.6995971375098
349.80259699572844,703.1911505704805
-149.67485809119873,16.72015577852424
727.0857996610426,91.56206126977494
710.5999828125364,800.5381323351406
473.91868816124156,176.96871840962226
455.6584829135534,160.09758035420083
722.7364007160174,87.4180275959376
529.3075878183259,132.91640768265495
578.7674457909977,124.44430886795493
301.7000897276288,711.5215694572698
726.7910055518013,109.76871431128043
27.91380650718483,-31.42599929023847
641.4865681587178,750.4856301909438
96.0039708614093,-18.646263240416975
157.2586868163264,193.24766848555527
58.59815119652768,-9.570554097159466
711.3846375419487,802.1383060193693
337.57601671322004,696.7940516553818
309.9816633524035,682.9385531474659
646.7252828981309,764.7272391845692
422.8198658941584,149.81098013972706
456.357520896586,185.7700268657982
721.1858114452408,78.08894292703042
-96.48110433858861,45.020312073047634
704.7697828660366,84.95660315528869
113.88619488267162,31.649849023072054
465.34691150045876,241.7963741086469
286.85929709157847,699.0600750046082
94.23107526561995,30.591294979869446
-75.70230777407764,-227.28052743653546
709.4451015436345,110.06461577156594
-25.513181644008704,93.3358479453301
-131.1728567359548,4.209122962550179
455.87311979959946,167.117268333532
320.32824525067826,675.7911009949273
690.1120013856487,760.459779202634
580.0302583990889,112.07253822193557
720.2494855266419,103.90731051869042
329.05559564346197,695.580641629735
721.1618050081579,85.09894576866367
698.1374400993352,104.6879921511971
689.5206189361666,701.691293148542
238.13840466451526,737.7141832592741
93.62509716740789,59.26841398245621
631.3323227564368,804.9201405278468
312.0664289070055,646.1496172976658
471.4533262535682,157.2056367604941
661.8357564768611,739.9538811787369
735.1285903596201,104.17056569511512
388.38839647569273,270.5224236547881
724.7083845314668,90.42014962796985
314.99831013386046,707.1869853431945
20.763025842023755,44.744914259144664
64.56454049108314,16.07033323263918
-6.681955271965506,39.88741913303426
419.45955017395715,208.56056752016937
433.65621946843,108.43324068121244
712.2716514169291,82.92066120414849
721.2059653210698,85.23876996017712
687.6534824450221,744.6834620964796
704.652686922122,827.190981099097
716.6336531212829,88.03791627491594
711.4622287908211,103.88608353944146
727.971956794822,87.3413742527499
261.6765427336905,623.8304627890459
-18.481314068419366,111.48631831003668
708.9822494700418,80.3896625533949
729.3917907175158,91.24122481123865
640.4849772703727,755.5231114872034
312.1922722138737,692.4822813292511
694.8775326073159,762.3169565543108
258.24594328324304,727.5857467782773
393.1031458039229,130.62807022527448
322.62597078999465,657.2837327259455
315.0574409544715,688.6036443591621
673.333621174783,727.3211801401845
369.4426719370151,237.6491401233138
304.76758090598906,684.5527894941529
744.3562713628532,88.90379179439189
-156.02285671780442,117.13509027448984
717.9505334386087,71.8984703763396
445.60273936608615,178.07086309046443
720.3059432101953,89.07833746696127
690.3094144005181,757.5665532008927
115.77849079494578,261.9569692530096
314.48801151448544,688.2333341792021
713.5433572235007,769.9600293703702
750.1876315699573,91.34009973940682
529.7073564958414,188.64641059755624
559.5997014977862,149.78288674543887
706.7615044955519,92.67113433562545
318.80968661283936,670.2281823191508
719.1081386933942,86.17318837852844
-71.46932449128383,-8.284429908232138
109.16344365293685,-94.67363694527478
-75.9683836671438,3.0097636802884047
710.3720344763462,771.626885952845
721.9754459882087,86.54206274989834
720.6901073330366,81.58969629182471
